studyName,cruise,cycle,"size_fraction (mm)",day_night,"biomass_mean (mg/m³)","biomass_std (mg/m³)",biomass_n,"biomass_95cl (mg/m³)","int_biomass_mean (mg/m²)","int_biomass_std (mg/m²)",int_biomass_n,"int_biomass_95cl (mg/m²)",chl_phaeo_mean,chl_phaeo_std,chl_phaeo_n,chl_phaeo_95cl,int_chl_phaeo_mean,int_chl_phaeo_std,int_chl_phaeo_n,int_chl_phaeo_95cl,grazing_rate_mean,grazing_rate_std,grazing_rate_n,grazing_rate_95cl,"int_grazing_rate_mean (µg/m²/day)","int_grazing_rate_std (µg/m²/day)",int_grazing_rate_n,"int_grazing_rate_95cl (µg/m²/day)","int_grazing_rate_mg_mean (mg/m²/day)","int_grazing_rate_mg_std (mg/m²/day)",int_grazing_rate_mg_n,"int_grazing_rate_mg_95cl (mg/m²/day)","mass_specific_grazing_mean (ug/mg)","mass_specific_grazing_std (ug/mg)",mass_specific_grazing_n,"mass_specific_grazing_95cl (ug/mg)",mass_specific_grazing_rate_mean,mass_specific_grazing_rate_std,mass_specific_grazing_rate_n,mass_specific_grazing_rate_95cl
P1106MV,P1106,5,0.5,"D-N average",1.42773,0.65889,4,1.04844,312.879,148.237,4,235.879,0.0118098,0.00712418,4,0.0113362,2.57394,1.52926,4,2.43339,0.0235397,0.0142002,4,0.0225957,123.132,73.1564,4,116.408,0.123132,0.0731564,4,0.116408,0.00790983,0.00308424,4,0.00490771,0.378389,0.147543,4,0.234774
P1106MV,P1106,5,0.2,"D-N average",1.51693,0.420009,4,0.668328,332.034,101.473,4,161.466,0.0102903,0.00201675,4,0.0032091,2.23941,0.431024,4,0.685855,0.0205111,0.00401988,4,0.00639653,107.129,20.6193,4,32.8098,0.107129,0.0206193,4,0.0328098,0.00716932,0.00257487,4,0.00409719,0.342965,0.123176,4,0.196001
P1106MV,P1106,5,Total,"D-N average",7.13498,2.17509,4,3.46105,1560.67,503.519,4,801.212,0.0321471,0.00934789,4,0.0148746,6.99279,1.99452,4,3.17372,0.064077,0.0186326,4,0.0296487,334.52,95.4133,4,151.824,0.33452,0.0954133,4,0.151824,0.00471193,0.00127905,4,0.00203526,0.225409,0.0611872,4,0.0973624
P1106MV,P1106,6,5,Day,2.75278,0.351739,2,3.16025,590.892,81.4085,2,731.427,0.0032622,0.000563342,2,0.00506143,0.700399,0.127903,2,1.14916,0.00758692,0.00131017,2,0.0117714,39.0941,7.13914,2,64.1426,0.0390941,0.00713914,2,0.0641426,0.00118163,0.0000536612,2,0.000482127,0.0659549,0.00299521,2,0.0269109
P1106MV,P1106,6,2,Day,2.87584,1.61621,2,14.5211,618.658,352.923,2,3170.89,0.00227699,0.000638227,2,0.00573424,0.489138,0.141835,2,1.27434,0.00529561,0.00148433,2,0.0133361,27.3022,7.91679,2,71.1295,0.0273022,0.00791679,2,0.0711295,0.000866193,0.00026487,2,0.00237977,0.0483482,0.0147843,2,0.132831
P1106MV,P1106,6,1,Day,7.30883,1.20012,2,10.7827,1569.15,273.256,2,2455.11,0.0134022,0.00162045,2,0.0145592,2.87671,0.376605,2,3.38366,0.0311695,0.00376869,2,0.0338603,160.569,21.0209,2,188.865,0.160569,0.0210209,2,0.188865,0.0018403,0.0000804697,2,0.000722992,0.10272,0.00449157,2,0.0403552
P1106MV,P1106,6,0.5,Day,4.30368,0.457898,2,4.11405,922.706,88.915,2,798.869,0.0141565,0.00159398,2,0.0143214,3.03849,0.372559,2,3.34731,0.0329238,0.00370713,2,0.0333073,169.599,20.7951,2,186.836,0.169599,0.0207951,2,0.186836,0.00332793,0.000724458,2,0.006509,0.185755,0.040437,2,0.363312
P1106MV,P1106,6,0.2,Day,3.46134,0.161818,2,1.45388,742.683,42.2008,2,379.159,0.0223545,0.00509365,2,0.0457647,4.78985,1.0443,2,9.38266,0.0519899,0.0118463,2,0.106435,267.355,58.2896,2,523.711,0.267355,0.0582896,2,0.523711,0.00649983,0.00177545,2,0.0159518,0.3628,0.0991003,2,0.890381
P1106MV,P1106,6,Total,Day,20.7025,2.87199,2,25.8039,4444.09,660.873,2,5937.71,0.0554523,0.000677653,2,0.00608848,11.8946,0.0253989,2,0.2282,0.128966,0.00157602,2,0.01416,663.919,1.41769,2,12.7374,0.663919,0.00141769,2,0.0127374,0.00270685,0.000408247,2,0.00366795,0.151088,0.0227871,2,0.204734
P1106MV,P1106,6,5,Night,5.69105,1.96214,2,17.6291,1247.41,445.956,2,4006.76,0.00438282,0.00428271,2,0.0384786,0.964775,0.949531,2,8.53119,0.0101931,0.00996032,2,0.0894899,53.8507,52.9999,2,476.185,0.0538508,0.0529999,2,0.476185,0.000680865,0.000517788,2,0.00465214,0.0380038,0.0289013,2,0.259668
P1106MV,P1106,6,2,Night,12.0427,4.01718,2,36.0929,2639.42,914.185,2,8213.63,0.0611564,0.0808424,2,0.72634,13.4934,17.8598,2,160.464,0.142232,0.188015,2,1.68925,753.16,996.878,2,8956.59,0.75316,0.996878,2,8.95659,0.00419186,0.00531466,2,0.0477503,0.233977,0.296648,2,2.66528
P1106MV,P1106,6,1,Night,13.999,7.8868,2,70.8601,3072.96,1766.19,2,15868.6,0.0227077,0.0123362,2,0.110836,4.98396,2.76499,2,24.8425,0.0528115,0.0286903,2,0.257772,278.189,154.333,2,1386.63,0.278189,0.154333,2,1.38663,0.00163303,0.0000388025,2,0.000348627,0.0911504,0.00216584,2,0.0194593
P1106MV,P1106,6,0.5,Night,6.14626,2.20434,2,19.8052,1347.32,500.269,2,4494.74,0.0473921,0.0344886,2,0.309868,10.4147,7.68244,2,69.024,0.11022,0.0802103,2,0.720661,581.317,428.81,2,3852.71,0.581317,0.42881,2,3.85271,0.0071653,0.0030415,2,0.0273268,0.399945,0.169767,2,1.5253
P1106MV,P1106,6,0.2,Night,3.78717,1.8584,2,16.697,830.924,417.622,2,3752.19,0.0328361,0.0133889,2,0.120294,7.20036,3.02524,2,27.1807,0.0763671,0.0311386,2,0.279769,401.902,168.86,2,1517.14,0.401902,0.16886,2,1.51714,0.00887099,0.000817742,2,0.00734712,0.495151,0.0456439,2,0.410094
P1106MV,P1106,6,Total,Night,41.6662,17.9289,2,161.084,9138.04,4044.22,2,36335.9,0.168475,0.145339,2,1.30582,37.0572,32.282,2,290.042,0.391823,0.338015,2,3.03694,2068.42,1801.88,2,16189.3,2.06842,1.80188,2,16.1893,0.00362893,0.00192665,2,0.0173102,0.202556,0.10754,2,0.966205
P1106MV,P1106,6,5,"D-N average",4.22192,2.04997,4,3.26196,919.152,460.624,4,732.956,0.00382251,0.00257648,4,0.00409975,0.832587,0.573836,4,0.9131,0.00889004,0.00599213,4,0.00953481,46.4724,32.0297,4,50.9665,0.0464724,0.0320297,4,0.0509665,0.000931247,0.000417033,4,0.000663592,0.0519793,0.0232775,4,0.0370397
P1106MV,P1106,6,2,"D-N average",7.45928,5.85324,4,9.31381,1629.04,1296.63,4,2063.24,0.0317167,0.0577428,4,0.0918816,6.99127,12.7554,4,20.2967,0.0737636,0.134293,4,0.21369,390.231,711.969,4,1132.9,0.390231,0.711969,4,1.1329,0.00252903,0.00362288,4,0.00576482,0.141163,0.202218,4,0.321774
P1106MV,P1106,6,1,"D-N average",10.6539,6.01111,4,9.56502,2321.05,1348.52,4,2145.8,0.0180549,0.00897032,4,0.0142738,3.93034,2.01887,4,3.21247,0.0419905,0.0208623,4,0.0331966,219.379,112.687,4,179.31,0.219379,0.112687,4,0.17931,0.00173666,0.000130313,4,0.000207358,0.0969352,0.00727369,4,0.0115741
P1106MV,P1106,6,0.5,"D-N average",5.22497,1.67967,4,2.67273,1135.01,382.304,4,608.331,0.0307743,0.0276683,4,0.0440265,6.7266,6.15271,4,9.79033,0.0715719,0.0643484,4,0.102393,375.458,343.425,4,546.466,0.375458,0.343425,4,0.546466,0.00524662,0.00285779,4,0.00454739,0.29285,0.159513,4,0.253821
P1106MV,P1106,6,0.2,"D-N average",3.62426,1.09331,4,1.7397,786.803,247.639,4,394.05,0.0275953,0.0102481,4,0.016307,5.9951,2.31324,4,3.68088,0.0641785,0.0238341,4,0.0379254,334.628,129.118,4,205.455,0.334628,0.129118,4,0.205455,0.00768541,0.0017742,4,0.00282314,0.428976,0.0990302,4,0.157579
P1106MV,P1106,6,Total,"D-N average",31.1843,16.0122,4,25.479,6791.06,3597.48,4,5724.4,0.111964,0.106298,4,0.169144,24.4759,23.6311,4,37.6023,0.260395,0.247218,4,0.39338,1366.17,1319.01,4,2098.85,1.36617,1.31901,4,2.09885,0.00316789,0.0012555,4,0.00199779,0.176822,0.0700783,4,0.11151
P1208MV,P1208,1,5,Day,5.82796,2.0082,3,4.98864,1245.9,472.384,3,1173.47,0.151062,0.051477,3,0.127876,32.1082,11.457,3,28.4608,0.331155,0.112846,3,0.280326,1689.28,602.778,3,1497.38,1.68928,0.602778,3,1.49738,0.0263637,0.00714906,3,0.0177592,1.38705,0.376127,3,0.934352
P1208MV,P1208,1,2,Day,3.84153,1.89584,3,4.70952,820.413,428.543,3,1064.56,0.0531722,0.0444313,3,0.110374,11.4962,9.92782,3,24.6621,0.116563,0.0974011,3,0.241958,604.837,522.324,3,1297.52,0.604837,0.522324,3,1.29752,0.0130433,0.00572346,3,0.0142179,0.686237,0.301123,3,0.748032
P1208MV,P1208,1,1,Day,5.14354,1.80059,3,4.47292,1100.73,424.641,3,1054.87,0.121869,0.0683526,3,0.169797,26.2599,15.5057,3,38.5182,0.267158,0.149841,3,0.372225,1381.59,815.786,3,2026.52,1.38159,0.815786,3,2.02652,0.022617,0.00671656,3,0.0166849,1.18993,0.353372,3,0.877826
P1208MV,P1208,1,0.5,Day,6.15173,5.06258,3,12.5761,1314.71,1097.69,3,2726.81,0.0770216,0.0297573,3,0.0739213,16.3087,6.34335,3,15.7578,0.168845,0.0652332,3,0.162048,858.035,333.737,3,829.049,0.858035,0.333737,3,0.829049,0.0158515,0.00775344,3,0.0192606,0.833981,0.407925,3,1.01334
P1208MV,P1208,1,0.2,Day,4.32429,1.88124,3,4.67326,918.911,413.667,3,1027.61,0.161859,0.00461219,3,0.0114573,34.3712,2.1341,3,5.30139,0.354824,0.0101107,3,0.0251164,1808.34,112.279,3,278.917,1.80834,0.112279,3,0.278917,0.0444362,0.0247569,3,0.0614997,2.33788,1.30252,3,3.23563
P1208MV,P1208,1,Total,Day,25.2891,5.50045,3,13.6639,5400.66,1382.06,3,3433.22,0.564985,0.122983,3,0.305506,120.544,30.6868,3,76.2302,1.23854,0.2696,3,0.669723,6342.08,1614.5,3,4010.63,6.34208,1.6145,3,4.01063,0.0224302,0.00195557,3,0.00485789,1.1801,0.102886,3,0.255584
P1208MV,P1208,1,5,Night,18.0335,12.3284,3,30.6254,3825.97,2701.16,3,6710.06,0.157289,0.0956972,3,0.237725,33.326,21.0647,3,52.3275,0.344805,0.209785,3,0.521134,1753.35,1108.26,3,2753.06,1.75335,1.10826,3,2.75306,0.00907601,0.000814163,3,0.00202249,0.477508,0.0428348,3,0.106408
P1208MV,P1208,1,2,Night,17.9817,20.5674,3,51.0921,3830.66,4455.83,3,11068.9,0.100992,0.0695687,3,0.172818,21.3036,15.15,3,37.6347,0.221392,0.152507,3,0.378847,1120.83,797.074,3,1980.04,1.12083,0.797074,3,1.98004,0.00803197,0.003835,3,0.00952666,0.422579,0.201767,3,0.501218
P1208MV,P1208,1,1,Night,10.699,4.67242,3,11.6069,2260.99,1040.93,3,2585.82,0.0792529,0.0677734,3,0.168358,16.8613,14.7467,3,36.6329,0.173736,0.148571,3,0.369071,887.107,775.857,3,1927.34,0.887107,0.775857,3,1.92734,0.00656215,0.00320236,3,0.00795511,0.345249,0.168483,3,0.418535
P1208MV,P1208,1,0.5,Night,5.53966,0.164742,3,0.409243,1160.18,27.5194,3,68.3619,0.0941305,0.0414559,3,0.102982,19.8218,9.18593,3,22.8191,0.20635,0.0908784,3,0.225754,1042.87,483.291,3,1200.56,1.04287,0.483291,3,1.20056,0.0171513,0.00809838,3,0.0201175,0.902369,0.426073,3,1.05842
P1208MV,P1208,1,0.2,Night,9.78632,9.43775,3,23.4447,2083.57,2050.38,3,5093.43,0.128786,0.097193,3,0.241441,27.289,21.2645,3,52.8239,0.282322,0.213064,3,0.52928,1435.73,1118.77,3,2779.18,1.43573,1.11877,3,2.77918,0.01577,0.00614429,3,0.0152633,0.829694,0.323264,3,0.803033
P1208MV,P1208,1,Total,Night,62.0402,45.8045,3,113.785,13161.4,10026.9,3,24908.3,0.560451,0.358794,3,0.891293,118.602,78.9359,3,196.088,1.22861,0.786538,3,1.95387,6239.88,4152.99,3,10316.6,6.23988,4.15299,3,10.3166,0.00958081,0.0017871,3,0.0044394,0.504067,0.094023,3,0.233566
P1208MV,P1208,1,5,"D-N average",11.9307,10.349,6,10.8606,2535.93,2237.14,6,2347.73,0.154176,0.0688096,6,0.0722113,32.7171,15.1802,6,18.1181,0.33798,0.150843,6,0.1583,1721.32,798.662,6,838.145,1.72132,0.798662,6,0.838145,0.0177198,0.0105056,6,0.011025,0.932279,0.552722,6,0.580046
P1208MV,P1208,1,2,"D-N average",10.9116,15.1864,6,15.9372,2325.53,3276.23,6,3438.19,0.0770821,0.0584089,6,0.0612964,16.3999,12.6526,6,10.42,0.168977,0.128042,6,0.134372,862.831,665.682,6,698.59,0.862831,0.665682,6,0.69859,0.0105376,0.00514977,6,0.00540435,0.554408,0.27094,6,0.284335
P1208MV,P1208,1,1,"D-N average",7.92125,4.39184,6,4.60896,1680.86,953.628,6,1000.77,0.100561,0.0651994,6,0.0684226,21.5606,14.4795,6,12.4487,0.220447,0.142928,6,0.149994,1134.35,761.799,6,799.459,1.13435,0.761799,6,0.799459,0.0145896,0.00997369,6,0.0104667,0.767589,0.524737,6,0.550678
P1208MV,P1208,1,0.5,"D-N average",5.8457,3.22105,6,3.38028,1237.45,699.598,6,734.183,0.0855761,0.0336073,6,0.0352687,18.0653,7.31781,6,16.7076,0.187597,0.073673,6,0.077315,950.452,385.006,6,404.039,0.950452,0.385006,6,0.404039,0.0165014,0.00712648,6,0.00747878,0.868175,0.374939,6,0.393475
P1208MV,P1208,1,0.2,"D-N average",7.05531,6.7819,6,7.11717,1501.24,1468.67,6,1541.28,0.145323,0.0641502,6,0.0673215,30.8301,14.062,6,17.8008,0.318573,0.140628,6,0.14758,1622.04,739.833,6,776.407,1.62204,0.739833,6,0.776407,0.0301031,0.022512,6,0.0236249,1.58379,1.1844,6,1.24295
P1208MV,P1208,1,Total,"D-N average",43.6646,35.4474,6,37.1997,9281.01,7684.3,6,8064.18,0.562718,0.239894,6,0.251754,119.573,53.5738,6,32.9584,1.23357,0.525889,6,0.551887,6290.98,2818.63,6,2957.97,6.29098,2.81863,6,2.95797,0.0160055,0.00723458,6,0.00759223,0.842083,0.380627,6,0.399443
P1208MV,P1208,2,5,Day,4.92439,6.90742,2,62.0607,1046.48,1468.05,2,13189.9,0.03089,0.0408293,2,0.366837,6.56208,8.68096,2,77.9953,0.0689134,0.0910873,2,0.818387,351.348,464.798,2,4176.04,0.351348,0.464798,2,4.17604,0.0282229,0.0312969,2,0.281191,1.51112,1.6757,2,15.0556
P1208MV,P1208,2,2,Day,0.739576,0.0700687,2,0.629542,156.113,13.388,2,120.287,0.00971199,0.00292391,2,0.0262703,2.05371,0.635953,2,5.71381,0.0216667,0.00652302,2,0.058607,109.96,34.0504,2,305.93,0.10996,0.0340504,2,0.30593,0.0133792,0.00522106,2,0.0469093,0.716351,0.279547,2,2.51163
P1208MV,P1208,2,1,Day,1.40227,0.0785624,2,0.705855,296.049,13.9195,2,125.061,0.0104542,0.0017698,2,0.015901,2.20597,0.353824,2,3.17898,0.0233225,0.00394828,2,0.0354739,118.113,18.9445,2,170.21,0.118113,0.0189445,2,0.17021,0.00743148,0.000845743,2,0.0075987,0.397898,0.045283,2,0.406851
P1208MV,P1208,2,0.5,Day,1.43206,1.19592,2,10.7449,303.554,255.275,2,2293.56,0.010908,0.00669866,2,0.0601851,2.30987,1.43536,2,12.8962,0.0243349,0.0149442,2,0.134268,123.676,76.8525,2,690.493,0.123676,0.0768525,2,0.690493,0.00869618,0.00258458,2,0.0232215,0.465613,0.138384,2,1.24333
P1208MV,P1208,2,0.2,Day,1.14254,0.0671873,2,0.603654,241.211,12.0121,2,107.924,0.0138754,0.0100506,2,0.0903011,2.9397,2.14886,2,19.3067,0.030955,0.0224222,2,0.201455,157.398,115.055,2,1033.73,0.157398,0.115055,2,1.03373,0.0124245,0.00952735,2,0.0855998,0.665235,0.510116,2,4.58321
P1208MV,P1208,2,Total,Day,9.64084,7.88752,2,70.8666,2043.41,1684.01,2,15130.2,0.0758396,0.0587327,2,0.527693,16.0713,12.5473,2,112.733,0.169193,0.131028,2,1.17724,860.495,671.811,2,6035.98,0.860495,0.671811,2,6.03598,0.00807787,0.000516729,2,0.00464263,0.432507,0.0276669,2,0.248577
P1208MV,P1208,2,5,Night,2.27621,1.97933,2,17.7835,529.165,489.997,2,4402.45,0.0201407,0.0199679,2,0.179404,4.7081,4.88368,2,43.8781,0.0449324,0.0445468,2,0.400237,252.082,261.483,2,2349.33,0.252082,0.261483,2,2.34933,0.00809461,0.00173357,2,0.0155755,0.433403,0.0928194,2,0.833949
P1208MV,P1208,2,2,Night,3.77435,0.902642,2,8.10991,833.326,121.979,2,1095.94,0.030102,0.00690887,2,0.0620737,6.79486,2.17755,2,19.5645,0.0671554,0.0154132,2,0.138482,363.812,116.591,2,1047.53,0.363812,0.116591,2,1.04753,0.00843552,0.00384785,2,0.0345715,0.451657,0.206022,2,1.85104
P1208MV,P1208,2,1,Night,6.62859,1.94029,2,17.4328,1459.76,293.508,2,2637.06,0.0423036,0.0271983,2,0.244367,9.73348,6.96562,2,62.5837,0.0943762,0.0606774,2,0.545164,521.153,372.955,2,3350.87,0.521152,0.372955,2,3.35087,0.00729504,0.00623854,2,0.0560511,0.390593,0.334026,2,3.0011
P1208MV,P1208,2,0.5,Night,2.52166,0.213933,2,1.92211,565.362,100.946,2,906.963,0.0312135,0.00391903,2,0.0352111,6.92891,0.216966,2,1.94936,0.0696351,0.00874307,2,0.0785533,370.989,11.6168,2,104.373,0.370989,0.0116168,2,0.104373,0.012489,0.00261369,2,0.0234831,0.668691,0.139943,2,1.25734
P1208MV,P1208,2,0.2,Night,1.60991,0.569165,2,5.11374,353.506,93.1516,2,836.934,0.0245287,0.00703506,2,0.0632075,5.40327,1.05376,2,9.46767,0.0547216,0.0156947,2,0.141011,289.303,56.4207,2,506.92,0.289303,0.0564207,2,0.50692,0.0154277,0.00108443,2,0.00974322,0.826033,0.0580628,2,0.521674
P1208MV,P1208,2,Total,Night,16.8107,1.21884,2,10.9508,3741.12,82.3039,2,739.471,0.148288,0.0431209,2,0.387426,33.5686,12.7561,2,114.609,0.330821,0.0961996,2,0.864319,1797.34,682.992,2,6136.44,1.79734,0.682992,2,6.13644,0.00893754,0.00321308,2,0.0288684,0.478536,0.172036,2,1.54568
P1208MV,P1208,2,5,"D-N average",3.6003,4.42128,4,7.03524,787.824,942.142,4,1499.16,0.0255154,0.0269648,4,0.042907,5.63509,5.8494,4,9.3077,0.0569229,0.0601565,4,0.0957224,301.715,313.19,4,498.355,0.301715,0.31319,4,0.498355,0.0181587,0.0215069,4,0.0342223,0.97226,1.15153,4,1.83234
P1208MV,P1208,2,2,"D-N average",2.25696,1.82844,4,2.90945,494.719,397.356,4,632.282,0.019907,0.0125437,4,0.0199599,4.42429,3.0345,4,4.82857,0.0444111,0.0279841,4,0.044529,236.886,162.474,4,258.533,0.236886,0.162474,4,0.258533,0.0109073,0.00470833,4,0.007492,0.584004,0.252094,4,0.401138
P1208MV,P1208,2,1,"D-N average",4.01543,3.21897,4,5.1221,877.905,692.956,4,1102.65,0.0263789,0.0242024,4,0.0385114,5.96973,5.92477,4,9.42763,0.0588493,0.0539937,4,0.085916,319.633,317.225,4,504.776,0.319633,0.317225,4,0.504776,0.00736326,0.00363562,4,0.00578509,0.394245,0.194659,4,0.309747
P1208MV,P1208,2,0.5,"D-N average",1.97686,0.942198,4,1.49925,434.458,219.012,4,348.497,0.0210608,0.0125505,4,0.0199706,4.61939,2.7954,4,4.44811,0.046985,0.0279992,4,0.0445531,247.332,149.672,4,238.162,0.247332,0.149672,4,0.238162,0.0105926,0.00304944,4,0.00485234,0.567152,0.163274,4,0.259805
P1208MV,P1208,2,0.2,"D-N average",1.37623,0.426967,4,0.6794,297.359,84.5213,4,134.492,0.019202,0.00938081,4,0.014927,4.17149,1.98303,4,3.15544,0.0428383,0.0209279,4,0.0333009,223.351,106.176,4,168.949,0.223351,0.106176,4,0.168949,0.0139261,0.00580131,4,0.00923118,0.745634,0.310615,4,0.494258
P1208MV,P1208,2,Total,"D-N average",13.2258,6.19424,4,9.85642,2892.27,1381.41,4,2198.13,0.112064,0.0593234,4,0.0943967,24.82,14.4489,4,22.9914,0.250007,0.132346,4,0.210592,1328.92,773.625,4,1231.01,1.32892,0.773625,4,1.23101,0.00850771,0.00194336,4,0.00309232,0.455522,0.104052,4,0.16557
P1208MV,P1208,3,5,Day,8.45842,0.139643,2,1.25465,1644.55,68.4698,2,615.176,0.0369068,0.00750228,2,0.0674053,7.22158,1.87663,2,16.8609,0.0883858,0.0179667,2,0.161425,415.068,107.861,2,969.096,0.415068,0.107861,2,0.969096,0.00437124,0.000959126,2,0.0086174,0.251242,0.0551267,2,0.495294
P1208MV,P1208,3,2,Day,3.36278,0.0086421,2,0.0776462,654.084,36.3395,2,326.497,0.0172828,0.00525337,2,0.0471996,3.33217,0.826489,2,7.42571,0.0413893,0.0125809,2,0.113035,191.52,47.5033,2,426.8,0.19152,0.0475033,2,0.4268,0.00513743,0.00154901,2,0.0139173,0.295279,0.0890308,2,0.79991
P1208MV,P1208,3,1,Day,2.48626,1.01981,2,9.16267,489.396,226.486,2,2034.9,0.013356,0.00292934,2,0.0263191,2.61459,0.720827,2,6.47637,0.0319855,0.00701529,2,0.0630299,150.276,41.4303,2,372.236,0.150276,0.0414303,2,0.372236,0.00560152,0.00111942,2,0.0100576,0.321953,0.0643398,2,0.57807
P1208MV,P1208,3,0.5,Day,1.1189,0.0726651,2,0.65287,217.24,1.4843,2,13.3359,0.00918117,0.00749535,2,0.0673431,1.74356,1.3542,2,12.167,0.0219874,0.0179501,2,0.161275,100.213,77.8341,2,699.312,0.100213,0.0778341,2,0.699312,0.00800488,0.00617898,2,0.055516,0.460089,0.355143,2,3.19084
P1208MV,P1208,3,0.2,Day,2.59077,0.063919,2,0.57429,503.599,16.8584,2,151.467,0.0354163,0.00128375,2,0.0115341,6.88197,0.150709,2,1.35407,0.0848162,0.00307438,2,0.0276222,395.548,8.66218,2,77.8266,0.395548,0.00866218,2,0.0778266,0.0136682,0.00015829,2,0.00142218,0.785595,0.00909789,2,0.0817413
P1208MV,P1208,3,Total,Day,18.0171,0.734945,2,6.60322,3508.87,346.67,2,3114.7,0.112143,0.00360085,2,0.0323524,21.7939,0.567479,2,5.0986,0.268564,0.00862345,2,0.0774786,1252.63,32.6165,2,293.047,1.25263,0.0326165,2,0.293047,0.00623351,0.000454131,2,0.00408021,0.358277,0.0261017,2,0.234514
P1208MV,P1208,3,5,Night,12.6025,0.0298981,2,0.268624,2500.79,110.774,2,995.263,0.155511,0.186028,2,1.6714,31.7221,38.3568,2,344.623,0.372424,0.445506,2,4.00272,1823.26,2204.6,2,19807.5,1.82326,2.2046,2,19.8075,0.0123573,0.0147905,2,0.132888,0.710248,0.850102,2,7.63786
P1208MV,P1208,3,2,Night,6.82695,4.59554,2,41.2893,1376.07,975.193,2,8761.76,0.0496431,0.00700688,2,0.0629543,9.81908,0.930767,2,8.36261,0.118887,0.0167803,2,0.150765,564.362,53.4968,2,480.65,0.564362,0.0534968,2,0.48065,0.00984835,0.00765574,2,0.0687841,0.566044,0.440021,2,3.95344
P1208MV,P1208,3,1,Night,9.29708,2.74239,2,24.6394,1832.28,458.122,2,4116.07,0.0847483,0.0698371,2,0.627461,16.4947,13.0741,2,117.466,0.202958,0.167248,2,1.50267,948.049,751.45,2,6751.51,0.948049,0.75145,2,6.75151,0.00837193,0.00504223,2,0.0453026,0.481185,0.289807,2,2.60382
P1208MV,P1208,3,0.5,Night,6.20433,1.29148,2,11.6035,1225.25,198.835,2,1786.46,0.0491811,0.00599329,2,0.0538475,9.7876,1.6448,2,14.7779,0.117781,0.0143529,2,0.128956,562.552,94.5365,2,849.377,0.562552,0.0945365,2,0.849377,0.00820521,0.00267397,2,0.0240246,0.471603,0.153689,2,1.38084
P1208MV,P1208,3,0.2,Night,3.44278,1.42059,2,12.7635,676.631,250.03,2,2246.43,0.0461644,0.00368728,2,0.0331289,9.14412,0.304217,2,2.73328,0.110556,0.00883042,2,0.0793382,525.568,17.4852,2,157.098,0.525568,0.0174852,2,0.157098,0.0144153,0.00487716,2,0.0438196,0.828534,0.28032,2,2.51857
P1208MV,P1208,3,Total,Night,38.3736,0.888824,2,7.98577,7611.01,178.98,2,1608.07,0.385248,0.11149,2,1.0017,76.9676,25.6925,2,230.838,0.922606,0.267,2,2.3989,4423.79,1476.7,2,13267.7,4.42379,1.4767,2,13.2677,0.0100758,0.00313876,2,0.0282007,0.579115,0.180404,2,1.62086
P1208MV,P1208,3,5,"D-N average",10.5304,2.39399,4,3.80937,2072.67,500.03,4,795.659,0.0962091,0.127449,4,0.2028,19.4719,26.2999,4,41.8489,0.230405,0.305219,4,0.485672,1119.17,1511.61,4,2405.31,1.11917,1.51161,4,2.40531,0.00836427,0.00972038,4,0.0154673,0.480745,0.558689,4,0.888998
P1208MV,P1208,3,2,"D-N average",5.09487,3.32263,4,5.28704,1015.08,700.852,4,1115.21,0.0334629,0.0193553,4,0.0307986,6.57563,3.81355,4,6.06821,0.0801382,0.0463528,4,0.0737577,377.941,219.188,4,348.777,0.377941,0.219188,4,0.348777,0.00749289,0.00526632,4,0.0083799,0.430662,0.302687,4,0.481643
P1208MV,P1208,3,1,"D-N average",5.89167,4.27972,4,6.80999,1160.84,829.56,4,1320.01,0.0490522,0.0576849,4,0.0917896,9.55464,11.0168,4,17.5302,0.117472,0.138146,4,0.219821,549.163,633.202,4,1007.57,0.549163,0.633202,4,1.00757,0.00698672,0.0033839,4,0.00538454,0.401569,0.194493,4,0.309482
P1208MV,P1208,3,0.5,"D-N average",3.66162,3.02957,4,4.82071,721.245,593.19,4,943.898,0.0291812,0.0237494,4,0.0377905,5.76558,4.80437,4,7.64482,0.069884,0.0568758,4,0.0905021,331.383,276.136,4,439.394,0.331383,0.276136,4,0.439394,0.00810504,0.00388888,4,0.00618807,0.465846,0.223517,4,0.355666
P1208MV,P1208,3,0.2,"D-N average",3.01677,0.957093,4,1.52295,590.115,175.821,4,279.771,0.0407904,0.00660219,4,0.0105055,8.01305,1.32068,4,2.1015,0.0976862,0.0158111,4,0.0251591,460.558,75.9075,4,120.786,0.460558,0.0759075,4,0.120786,0.0140418,0.00285014,4,0.00453521,0.807065,0.163815,4,0.260666
P1208MV,P1208,3,Total,"D-N average",28.1954,11.7717,4,18.7313,5559.94,2379.06,4,3785.61,0.248696,0.170323,4,0.271021,49.3808,35.1405,4,55.9164,0.595585,0.407895,4,0.649052,2838.21,2019.74,4,3213.85,2.83821,2.01974,4,3.21385,0.00815463,0.0028764,4,0.00457699,0.468696,0.165324,4,0.263067
P1208MV,P1208,4,5,Day,0.26228,0.204018,2,1.83303,55.7992,45.3156,2,407.145,0.00378618,0.00119993,2,0.0107809,0.783843,0.210844,2,1.89435,0.00800082,0.00253564,2,0.0227819,39.7533,10.6931,2,96.0739,0.0397533,0.0106931,2,0.0960739,0.0232486,0.0226593,2,0.203586,1.17907,1.14919,2,10.325
