Cruise;Station;Type;yyyy-mm-dd;hh:mm;Longitude;Latitude;Bot_depth;ctd_depth;decimal_year;longitude_logged;latitude_logged;ctd_press;ctd_pressure_bin;ctd_temp00;ctd_cond00;ctd_v0;ctd_v1;ctd_v2;ctd_v3;ctd_descent_rate;ctd_xmiss_volts;ctd_xmiss_beamc;ctd_fluor_volts;ctd_upoly_unused;ctd_potential_temp00;ctd_sal00;ctd_sigmatheta00;ctd_specific_volume_anomaly00;ctd_scans_per_bin
LTER-monthly;QM;C;2007-05-09;17:28;-120.12016;34.46456;15;12.843;2007.355419433;-120.12016;34.46456;12.936;13;11.6054;3.8512;2.565;0;1.448;0;0.25;63.014;1.848;13.068;-0.002;11.6037;33.9045;25.8124;217.8285;15
LTER-monthly;QM;C;2007-05-09;17:28;-120.12016;34.46456;15;13.477;2007.355419504;-120.12016;34.46456;13.574;14;11.5767;3.8481;2.408;0;1.686;0;0.38;59.08;2.108;15.536;-0.002;11.575;33.9;25.8143;217.668;3
LTER-monthly;QM;C;2007-06-19;17:01;-120.11985;34.46464;15;1.038;2007.46769737;-120.11985;34.46464;1.045;1;16.6121;4.3092;3.623;0;0.337;0;0.1;89.593;0.44;1.555;-0.002;16.6119;33.7523;24.6476;328.361;23
LTER-monthly;QM;C;2007-06-19;17:01;-120.11985;34.46464;15;1.974;2007.467697544;-120.11984;34.46464;1.988;2;16.5368;4.3013;3.642;0;0.383;0;0.17;90.062;0.419;2.026;-0.002;16.5364;33.7463;24.6604;327.1694;21
LTER-monthly;QM;C;2007-06-19;17:01;-120.11985;34.46464;15;2.982;2007.467697703;-120.11984;34.46464;3.004;3;16.4435;4.2925;3.604;0;0.444;0;0.22;89.109;0.461;2.666;-0.002;16.443;33.7473;24.6828;325.0677;19
LTER-monthly;QM;C;2007-06-19;17:01;-120.11985;34.46464;15;3.98;2007.467697853;-120.11984;34.46464;4.008;4;16.4077;4.2892;3.568;0;0.463;0;0.21;88.199;0.502;2.857;-0.002;16.407;33.749;24.6924;324.1854;19
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;4.944;2007.467698004;-120.11985;34.46464;4.979;5;16.3831;4.287;3.564;0;0.498;0;0.2;88.099;0.507;3.227;-0.002;16.3823;33.7496;24.6985;323.6353;19
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;5.945;2007.467698158;-120.11985;34.46464;5.988;6;16.3514;4.284;3.555;0;0.506;0;0.22;87.872;0.517;3.309;-0.002;16.3505;33.7499;24.7062;322.9432;20
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;6.951;2007.467698329;-120.11985;34.46463;7.001;7;16.3262;4.2816;3.553;0;0.499;0;0.16;87.836;0.519;3.237;-0.002;16.3251;33.7496;24.7118;322.4437;23
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;7.956;2007.467698495;-120.11985;34.46462;8.013;8;16.3012;4.2793;3.56;0;0.479;0;0.22;87.996;0.512;3.024;-0.002;16.2999;33.7498;24.7177;321.9123;19
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;8.937;2007.46769865;-120.11984;34.46464;9.002;9;16.1229;4.2589;3.572;0;0.455;0;0.2;88.311;0.497;2.775;-0.002;16.1215;33.7209;24.7361;320.1855;20
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;9.929;2007.467698809;-120.11984;34.46462;10.001;10;15.8182;4.2311;3.585;0;0.503;0;0.21;88.623;0.483;3.273;-0.002;15.8167;33.7329;24.8144;312.755;20
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;10.902;2007.467698963;-120.11985;34.46462;10.981;11;15.7029;4.2203;3.587;0;0.536;0;0.2;88.677;0.481;3.612;-0.002;15.7012;33.7351;24.8421;310.151;19
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;11.906;2007.467699118;-120.11984;34.46462;11.992;12;15.5145;4.2009;3.608;0;0.444;0;0.19;89.214;0.457;2.668;-0.002;15.5127;33.7224;24.8743;307.1116;20
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;12.91;2007.46769928;-120.11985;34.46462;13.004;13;15.2192;4.1732;3.659;0;0.415;0;0.18;90.487;0.4;2.362;-0.002;15.2173;33.7265;24.9427;300.6287;21
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;13.892;2007.467699439;-120.11986;34.46462;13.992;14;15.1081;4.1632;3.675;0;0.371;0;0.21;90.898;0.382;1.909;-0.002;15.106;33.7308;24.9704;298.0169;19
LTER-monthly;QM;C;2007-06-19;17:02;-120.11985;34.46464;15;14.931;2007.467699609;-120.11984;34.46462;15.039;15;14.8834;4.1412;3.546;0;0.299;0;0.21;87.641;0.528;1.159;-0.002;14.8811;33.7253;25.015;293.8015;24
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;0.859;2007.527886879;-120.12004;34.46488;0.865;1;16.5377;4.2942;3.456;0;0.377;0;0.1;85.656;0.619;1.969;-0.002;16.5376;33.684;24.6123;331.7133;30
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;1.992;2007.52788707;-120.12004;34.46488;2.006;2;16.4938;4.2898;3.459;0;0.393;0;0.22;85.176;0.642;2.134;-0.002;16.4935;33.6821;24.6211;330.9164;18
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;2.978;2007.527887208;-120.12004;34.46488;2.999;3;16.4537;4.286;3.469;0;0.391;0;0.22;85.558;0.624;2.112;-0.002;16.4532;33.6817;24.63;330.0943;17
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;3.98;2007.527887347;-120.12002;34.46488;4.009;4;16.4359;4.2845;3.472;0;0.389;0;0.23;85.797;0.613;2.094;-0.002;16.4353;33.6835;24.6356;329.5974;18
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;4.98;2007.527887486;-120.12002;34.46488;5.016;5;16.3901;4.2794;3.45;0;0.395;0;0.24;85.649;0.62;2.153;-0.002;16.3893;33.6773;24.6414;329.0786;17
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;5.967;2007.527887625;-120.12002;34.46488;6.01;6;16.3607;4.277;3.451;0;0.394;0;0.22;85.209;0.64;2.144;-0.002;16.3598;33.6802;24.6504;328.2524;18
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;6.976;2007.527887771;-120.12002;34.46488;7.026;7;16.348;4.276;3.458;0;0.394;0;0.23;85.312;0.635;2.14;-0.002;16.3469;33.6817;24.6545;327.8939;19
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;7.963;2007.527887914;-120.12002;34.46488;8.02;8;16.3387;4.2751;3.471;0;0.396;0;0.23;85.498;0.627;2.17;-0.002;16.3375;33.6816;24.6567;327.7214;17
LTER-monthly;QM;C;2007-07-11;16:17;-120.12004;34.46488;15;8.892;2007.527888049;-120.12002;34.46488;8.956;9;16.19;4.2583;3.462;0;0.406;0;0.21;85.766;0.614;2.265;-0.002;16.1886;33.6589;24.6733;326.169;17
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;9.9;2007.527888187;-120.12002;34.46488;9.971;10;15.88;4.2283;3.459;0;0.42;0;0.22;85.485;0.627;2.415;-0.002;15.8785;33.6554;24.7409;319.7579;18
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;10.881;2007.52788833;-120.12002;34.46488;10.96;11;15.8277;4.2246;3.462;0;0.414;0;0.22;85.513;0.626;2.356;-0.002;15.8261;33.6664;24.7612;317.8559;18
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;11.932;2007.527888473;-120.12002;34.46488;12.018;12;15.8244;4.2247;3.465;0;0.421;0;0.23;85.565;0.624;2.425;-0.002;15.8225;33.6702;24.7649;317.5356;18
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;12.899;2007.527888615;-120.12002;34.46488;12.992;13;15.8051;4.2225;3.466;0;0.415;0;0.24;85.582;0.623;2.358;-0.002;15.8031;33.666;24.766;317.4581;18
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;13.917;2007.527888754;-120.12002;34.46488;14.017;14;15.7413;4.2161;3.469;0;0.413;0;0.23;85.699;0.617;2.34;-0.002;15.7391;33.6637;24.7786;316.2909;17
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;14.846;2007.527888889;-120.12002;34.46488;14.953;15;15.6749;4.2096;3.467;0;0.422;0;0.23;85.674;0.618;2.433;-0.002;15.6726;33.6619;24.7922;315.0294;17
LTER-monthly;QM;C;2007-07-11;16:18;-120.12004;34.46488;15;15.678;2007.527889012;-120.12002;34.46488;15.791;16;15.588;4.2007;3.475;0;0.388;0;0.22;85.685;0.618;2.079;-0.002;15.5856;33.6563;24.8072;313.6194;14
LTER-monthly;QM;C;2007-08-07;16:10;-120.11974;34.4649;15;1.003;2007.601847071;-120.11974;34.4649;1.011;1;17.3439;4.3689;3.635;0;0.305;0;0.12;89.819;0.43;1.225;-0.002;17.3437;33.6583;24.4032;351.6456;25
LTER-monthly;QM;C;2007-08-07;16:10;-120.11974;34.4649;15;1.977;2007.601847266;-120.11974;34.4649;1.991;2;17.3208;4.3665;3.626;0;0.319;0;0.16;89.827;0.429;1.362;-0.002;17.3205;33.6559;24.4069;351.3219;24
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;2.977;2007.601847456;-120.11975;34.4649;2.999;3;17.1898;4.3534;3.616;0;0.337;0;0.18;89.515;0.443;1.55;-0.002;17.1893;33.6522;24.4352;348.6586;24
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;3.991;2007.601847646;-120.11974;34.4649;4.02;4;17.1044;4.3449;3.612;0;0.331;0;0.17;89.259;0.455;1.492;-0.002;17.1037;33.6495;24.4535;346.9547;24
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;4.995;2007.601847833;-120.11975;34.4649;5.031;5;17.059;4.3408;3.608;0;0.344;0;0.16;89.326;0.452;1.626;-0.002;17.0582;33.651;24.4653;345.8596;23
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;5.97;2007.601848019;-120.11976;34.4649;6.013;6;17.02;4.337;3.609;0;0.35;0;0.18;89.158;0.459;1.691;-0.002;17.0191;33.6505;24.4741;345.0507;24
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;6.923;2007.601848201;-120.11976;34.4649;6.973;7;16.9958;4.3347;3.608;0;0.354;0;0.17;89.306;0.452;1.726;-0.002;16.9947;33.6505;24.4799;344.5321;22
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;7.945;2007.601848356;-120.11976;34.4649;8.002;8;16.905;4.3254;3.609;0;0.352;0;0.23;89.147;0.46;1.706;-0.002;16.9037;33.6452;24.4972;342.9169;17
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;8.948;2007.601848495;-120.11976;34.4649;9.012;9;16.7233;4.3069;3.627;0;0.356;0;0.24;89.295;0.453;1.747;-0.002;16.7219;33.6361;24.5328;339.5641;18
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;9.947;2007.601848633;-120.11976;34.4649;10.018;10;16.5074;4.2855;3.644;0;0.364;0;0.21;89.882;0.427;1.834;-0.002;16.5058;33.6299;24.5782;335.2669;17
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;10.938;2007.601848768;-120.11976;34.4649;11.017;11;16.3974;4.2747;3.678;0;0.356;0;0.23;90.304;0.408;1.748;-0.002;16.3957;33.627;24.6013;333.094;17
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;11.928;2007.601848903;-120.11976;34.4649;12.014;12;15.961;4.2299;3.707;0;0.339;0;0.24;91.326;0.363;1.572;-0.002;15.9591;33.5998;24.6798;325.638;17
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;12.906;2007.601849038;-120.11976;34.4649;13;13;15.5623;4.1912;3.686;0;0.329;0;0.25;91.616;0.35;1.468;-0.002;15.5603;33.5934;24.7644;317.6106;17
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;13.896;2007.601849176;-120.11976;34.4649;13.997;14;15.1841;4.1549;3.601;0;0.304;0;0.22;90.706;0.39;1.211;-0.002;15.182;33.591;24.846;309.8587;18
LTER-monthly;QM;C;2007-08-07;16:11;-120.11974;34.4649;15;14.482;2007.60184926;-120.11976;34.4649;14.586;15;14.87;4.1231;3.573;0;0.291;0;0.2;89.693;0.435;1.076;-0.002;14.8678;33.572;24.8997;304.754;3
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;0.938;2007.700470684;-120.12028;34.46495;0.944;1;16.9755;4.3348;3.342;0;0.349;0;0.19;82.851;0.753;1.68;-0.002;16.9753;33.6705;24.4998;342.4331;19
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;1.999;2007.700470831;-120.12028;34.46494;2.013;2;16.7973;4.3172;3.32;0;0.366;0;0.23;82.145;0.787;1.86;-0.002;16.7969;33.666;24.5382;338.8102;18
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;2.978;2007.70047097;-120.12028;34.46494;2.999;3;16.6335;4.3016;3.336;0;0.379;0;0.22;82.109;0.788;1.986;-0.002;16.633;33.6676;24.5776;335.0896;17
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;3.978;2007.700471104;-120.12028;34.46494;4.007;4;16.5431;4.2929;3.366;0;0.378;0;0.25;82.531;0.768;1.984;-0.002;16.5425;33.6668;24.598;333.1826;17
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;4.983;2007.700471239;-120.12028;34.46494;5.019;5;16.3946;4.2781;3.386;0;0.375;0;0.22;83.324;0.73;1.952;-0.002;16.3938;33.6619;24.6285;330.3073;17
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;5.982;2007.700471374;-120.12028;34.46496;6.025;6;16.2299;4.262;3.391;0;0.373;0;0.24;83.696;0.712;1.922;-0.002;16.2289;33.659;24.6641;326.9444;17
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;6.953;2007.700471509;-120.12028;34.46496;7.003;7;16.1845;4.2581;3.399;0;0.358;0;0.22;83.786;0.708;1.769;-0.002;16.1834;33.662;24.6768;325.7665;17
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;7.964;2007.700471647;-120.12028;34.46496;8.021;8;16.1687;4.2566;3.409;0;0.351;0;0.24;84.062;0.694;1.695;-0.002;16.1674;33.6621;24.6805;325.4472;18
LTER-monthly;QM;C;2007-09-12;16:07;-120.12028;34.46495;15;8.962;2007.700471786;-120.12028;34.46496;9.026;9;16.1406;4.2538;3.417;0;0.354;0;0.23;84.296;0.683;1.732;-0.002;16.1391;33.6612;24.6863;324.9311;17
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;9.956;2007.700471917;-120.12028;34.46496;10.028;10;15.909;4.2297;3.402;0;0.353;0;0.25;84.373;0.68;1.723;-0.002;15.9074;33.643;24.7247;321.3007;16
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;10.882;2007.700472044;-120.12028;34.46496;10.961;11;15.3657;4.1766;3.362;0;0.347;0;0.24;83.784;0.708;1.66;-0.002;15.364;33.6314;24.8371;310.619;16
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;11.865;2007.700472179;-120.12028;34.46496;11.95;12;14.8255;4.1238;3.343;0;0.373;0;0.23;82.706;0.76;1.929;-0.002;14.8237;33.6183;24.9448;300.3873;18
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;12.93;2007.700472321;-120.12028;34.46496;13.023;13;14.271;4.0711;3.371;0;0.419;0;0.21;82.818;0.754;2.401;-0.002;14.2691;33.6161;25.0614;289.3082;18
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;13.898;2007.700472456;-120.12028;34.46496;13.998;14;13.9683;4.0423;3.367;0;0.397;0;0.22;83.325;0.73;2.177;-0.002;13.9664;33.6132;25.1224;283.5227;16
LTER-monthly;QM;C;2007-09-12;16:08;-120.12028;34.46495;15;14.573;2007.700472548;-120.12028;34.46496;14.678;15;13.8566;4.0319;3.365;0;0.41;0;0.34;83.166;0.737;2.315;-0.002;13.8545;33.6139;25.1462;281.2817;7
LTER-monthly;QM;C;2007-10-03;16:14;-120.11996;34.46464;15;1.089;2007.758019395;-120.11996;34.46464;1.097;1;17.2995;4.3612;3.65;0;0.316;0;0.2;90.069;0.418;1.335;-0.002;17.2993;33.6287;24.3911;352.8004;14
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;1.976;2007.758019517;-120.11996;34.46464;1.99;2;17.3065;4.3619;3.651;0;0.307;0;0.22;90.259;0.41;1.246;-0.002;17.3062;33.628;24.3889;353.0369;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;2.94;2007.758019652;-120.11996;34.46464;2.961;3;17.2941;4.3605;3.639;0;0.32;0;0.24;90.234;0.411;1.377;-0.002;17.2936;33.626;24.3903;352.9369;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;3.92;2007.758019787;-120.11996;34.46464;3.948;4;17.2679;4.358;3.646;0;0.326;0;0.23;90.021;0.421;1.439;-0.002;17.2672;33.6265;24.397;352.3324;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;4.967;2007.758019926;-120.11996;34.46464;5.002;5;17.2613;4.3575;3.653;0;0.328;0;0.22;90.148;0.415;1.466;-0.002;17.2604;33.6269;24.3989;352.1851;18
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;5.993;2007.758020064;-120.11996;34.46464;6.036;6;17.2567;4.3571;3.666;0;0.316;0;0.26;90.482;0.4;1.332;-0.002;17.2557;33.6269;24.4;352.1126;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;6.965;2007.758020203;-120.11996;34.46464;7.015;7;17.255;4.357;3.672;0;0.313;0;0.22;90.726;0.389;1.301;-0.002;17.2538;33.627;24.4006;352.0931;18
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;7.946;2007.758020338;-120.11996;34.46464;8.003;8;17.2532;4.3568;3.679;0;0.31;0;0.25;90.858;0.383;1.269;-0.002;17.2519;33.6269;24.4009;352.0954;16
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;8.872;2007.758020469;-120.11996;34.46464;8.936;9;17.2512;4.3567;3.68;0;0.308;0;0.18;90.979;0.378;1.255;-0.002;17.2497;33.6265;24.4012;352.1031;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;9.908;2007.758020607;-120.11996;34.46464;9.979;10;17.2372;4.3552;3.679;0;0.323;0;0.26;91.032;0.376;1.414;-0.002;17.2355;33.6251;24.4035;351.9181;18
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;10.937;2007.75802075;-120.11997;34.46464;11.016;11;17.2024;4.3515;3.522;0;0.393;0;0.22;90.879;0.383;2.13;-0.002;17.2006;33.6221;24.4095;351.3814;18
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;11.946;2007.758020885;-120.11998;34.46464;12.032;12;17.1048;4.341;3.391;0;0.733;0;0.29;84.688;0.667;5.661;-0.002;17.1029;33.6118;24.4247;349.9689;16
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;12.861;2007.758021016;-120.11997;34.46464;12.954;13;16.9653;4.3271;3.313;0;0.526;0;0.19;83.695;0.712;3.513;-0.002;16.9632;33.6078;24.4546;347.1481;17
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;13.944;2007.758021158;-120.11997;34.46464;14.045;14;16.6353;4.2946;3.228;0;0.495;0;0.23;81.268;0.83;3.195;-0.002;16.6331;33.6003;24.5259;340.3797;19
LTER-monthly;QM;C;2007-10-03;16:15;-120.11996;34.46464;15;14.706;2007.758021273;-120.11997;34.46464;14.812;15;16.1281;4.241;3.188;0;0.431;0;0.28;78.858;0.95;2.531;-0.002;16.1258;33.5561;24.6084;332.5365;10
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;1.09;2007.851328807;-120.11946;34.46468;1.097;1;14.6164;4.0936;3.346;0;0.526;0;0.19;82.615;0.765;3.508;-0.002;14.6162;33.5274;24.9194;302.4724;15
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;1.98;2007.851328934;-120.11946;34.46468;1.995;2;14.5763;4.0901;3.314;0;0.414;0;0.23;81.81;0.803;2.356;-0.002;14.576;33.5299;24.9299;301.4992;17
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;2.957;2007.851329068;-120.11946;34.46468;2.978;3;14.5577;4.0885;3.52;0;0.366;0;0.23;86.986;0.558;1.852;-0.002;14.5572;33.5308;24.9346;301.0855;17
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;3.949;2007.851329203;-120.11946;34.46468;3.977;4;14.5321;4.0858;3.585;0;0.311;0;0.24;88.629;0.483;1.283;-0.002;14.5315;33.5276;24.9377;300.8235;17
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;4.948;2007.851329338;-120.11946;34.46468;4.984;5;14.4746;4.0801;3.545;0;0.282;0;0.23;87.627;0.528;0.987;-0.002;14.4739;33.5248;24.9477;299.8972;17
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;5.951;2007.851329477;-120.11946;34.46468;5.994;6;14.4004;4.0731;3.461;0;0.265;0;0.24;85.519;0.626;0.813;-0.002;14.3996;33.5243;24.963;298.4673;18
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;6.956;2007.851329623;-120.11946;34.46467;7.006;7;14.3723;4.0709;3.384;0;0.266;0;0.22;83.576;0.718;0.816;-0.002;14.3713;33.5279;24.9718;297.6583;19
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;7.982;2007.851329766;-120.11946;34.46466;8.04;8;14.3215;4.0657;3.108;0;0.265;0;0.23;76.652;1.067;0.811;-0.002;14.3203;33.5244;24.9799;296.9215;17
LTER-monthly;QM;C;2007-11-06;17:38;-120.11946;34.46468;15;8.923;2007.851329901;-120.11946;34.46466;8.987;9;14.29;4.0632;2.922;0;0.266;0;0.21;71.98;1.316;0.817;-0.002;14.2887;33.5281;24.9894;296.0415;17
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;9.95;2007.851330039;-120.11946;34.46466;10.022;10;14.2294;4.0568;2.775;0;0.265;0;0.25;68.283;1.526;0.803;-0.002;14.2279;33.521;24.9967;295.3769;18
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;10.907;2007.851330178;-120.11946;34.46466;10.985;11;14.1375;4.0485;2.851;0;0.264;0;0.2;70.203;1.415;0.793;-0.002;14.1359;33.5242;25.0184;293.3331;17
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;11.923;2007.851330317;-120.11946;34.46466;12.009;12;14.1126;4.0463;3.003;0;0.264;0;0.23;74.009;1.204;0.8;-0.002;14.1109;33.5252;25.0244;292.7903;18
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;12.927;2007.851330456;-120.11946;34.46466;13.02;13;14.0244;4.0373;3.167;0;0.263;0;0.24;78.12;0.99;0.791;-0.002;14.0225;33.5183;25.0375;291.576;17
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;13.938;2007.851330595;-120.11946;34.46466;14.039;14;13.8854;4.0239;3.354;0;0.262;0;0.24;82.836;0.754;0.78;-0.002;13.8834;33.5145;25.0634;289.1384;18
LTER-monthly;QM;C;2007-11-06;17:39;-120.11946;34.46468;15;14.675;2007.851330697;-120.11946;34.46466;14.781;15;13.83;4.0194;3.427;0;0.261;0;0.25;84.665;0.666;0.77;-0.002;13.8279;33.5209;25.0798;287.5962;8
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;1.076;2007.927951658;-120.1195;209.77342;1.084;1;13.0112;3.941;0.311;0;3.533;0;0.07;6.412;10.998;34.671;-0.002;13.011;33.5108;25.2371;272.2369;21
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;1.973;2007.927951809;-120.1195;209.77342;1.987;2;13.0128;3.9413;0.322;0;3.536;0;0.24;6.677;10.831;34.694;-0.002;13.0126;33.5114;25.2373;272.2445;17
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;2.986;2007.927951944;-120.1195;209.77342;3.008;3;13.0252;3.9424;0.328;0;3.571;0;0.21;6.838;10.746;35.055;-0.002;13.0248;33.5101;25.2339;272.5954;17
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;4.026;2007.927952078;-120.1195;209.77342;4.055;4;13.0272;3.9425;0.332;0;3.593;0;0.29;6.935;10.684;35.289;-0.002;13.0266;33.5095;25.233;272.7079;17
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;4.973;2007.927952213;-120.1195;209.77342;5.009;5;13.0246;3.9423;0.34;0;3.597;0;0.2;7.135;10.568;35.325;-0.002;13.024;33.5093;25.2334;272.6979;17
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;5.961;2007.927952344;-120.1195;209.77342;6.004;6;13.0229;3.9422;0.34;0;3.592;0;0.25;7.135;10.575;35.278;-0.002;13.0221;33.5093;25.2338;272.6852;16
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;7.007;2007.927952487;-120.1195;209.77342;7.057;7;13.023;3.9423;0.351;0;3.59;0;0.21;7.402;10.419;35.261;-0.002;13.022;33.5094;25.2338;272.7116;20
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;7.896;2007.927952622;-120.1195;209.77342;7.953;8;13.0228;3.9423;0.343;0;3.585;0;0.24;7.202;10.529;35.2;-0.002;13.0217;33.5092;25.2337;272.7446;14
LTER-monthly;QM;C;2007-12-04;16:51;-120.1192;34.4649;15;8.917;2007.927952756;-120.1195;209.77342;8.981;9;13.0241;3.9423;0.345;0;3.576;0;0.24;7.26;10.503;35.116;-0.002;13.0229;33.5084;25.2329;272.8463;20
LTER-monthly;QM;C;2007-12-04;16:52;-120.1192;34.4649;15;9.957;2007.927952907;-120.1195;209.77342;10.029;10;13.0244;3.9424;0.347;0;3.567;0;0.26;7.302;10.473;35.015;-0.002;13.023;33.5085;25.233;272.8702;18
LTER-monthly;QM;C;2007-12-04;16:52;-120.1192;34.4649;15;10.935;2007.927953184;-120.1195;209.77342;11.013;11;13.0215;3.9422;0.347;0;3.566;0;0.05;7.309;10.473;35.011;-0.002;13.02;33.5085;25.2336;272.8428;52
LTER-monthly;QM;C;2007-12-04;16:52;-120.1192;34.4649;15;11.913;2007.927953466;-120.1195;209.77342;11.999;12;13.0168;3.9418;0.341;0;3.58;0;0.23;7.164;10.549;35.15;-0.002;13.0152;33.5081;25.2342;272.8099;19
LTER-monthly;QM;C;2007-12-04;16:52;-120.1192;34.4649;15;12.902;2007.927953609;-120.1195;209.77342;12.995;13;13.0084;3.941;0.327;0;3.526;0;0.2;6.798;10.763;34.591;-0.002;13.0067;33.5083;25.236;272.6616;17
